poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
75820,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,8/26/21,8/29/21,,"",,144615,1200,rv,,rv,,9/1/21 08:24,"",https://scottrasmussen.com/generic-congressional-ballot-tied-among-registered-voters-however-among-very-motivated-voters-gop-has-5-point-lead/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,40.0,
75743,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,8/21/21,8/24/21,,"",,144517,1162,rv,,rv,,8/26/21 08:28,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,37.0,
75703,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,8/13/21,8/18/21,,"",,144375,1016,rv,,rv,,8/20/21 17:25,"",https://echeloninsights.com/in-the-news/august-omnibus-political/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,50.0,40.0,
75689,461,Susquehanna,1458,The Federalist,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone,,8/12/21,8/18/21,,"",,144335,800,lv,,lv,,8/20/21 08:08,"",https://thefederalist.com/2021/08/19/new-poll-from-the-federalist-susquehanna-shows-joe-bidens-approval-nose-diving-following-botched-afghanistan-withdrawal/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,38.0,39.0,
75825,1691,Schoen Cooperman,"","",Schoen Cooperman Research,301,Schoen Cooperman Research,B/C,Online/Text,,8/10/21,8/18/21,,"",,144634,750,lv,,lv,,9/1/21 13:14,"",https://drive.google.com/file/d/1aSB6K1a9vTZXeU-S8Hg4CO_6S6fYsmlh/view,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,48.0,
75618,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,8/14/21,8/17/21,,"",,144516,1159,rv,,rv,,8/26/21 08:28,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,38.0,
75707,1292,Hart Research Associates/Public Opinion Strategies,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,Live Phone,,8/14/21,8/17/21,,"",,144388,790,rv,,rv,,8/22/21 09:12,"",https://www.nbcnews.com/politics/meet-the-press/biden-s-job-ratings-decline-amid-covid-surge-afghanistan-withdrawal-n1277368,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,46.0,
75616,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,8/16/21,8/16/21,,"",,144246,947,a,,a,,8/18/21 09:29,"",https://www.reuters.com/world/us/biden-approval-drops-lowest-level-this-year-after-taliban-takeover-2021-08-17/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,37.0,
75508,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,8/7/21,8/10/21,,"",,144515,2306,rv,,rv,,8/26/21 08:27,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,37.0,
75509,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,8/5/21,8/7/21,,"",,144052,1200,rv,,rv,,8/11/21 11:46,"",https://scottrasmussen.com/generic-ballot-democrats-42-republicans-40/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,40.0,
75441,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/31/21,8/3/21,,"",,144514,1174,rv,,rv,,8/26/21 08:27,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,37.0,
75491,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,7/29/21,8/3/21,,"",,144003,1000,lv,,lv,,8/10/21 15:07,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/08/National-Monthly-Omnibus-8-2021-Release-.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,48.0,
75443,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,7/27/21,8/2/21,,"",,143920,1290,a,,a,,8/4/21 14:11,"",https://poll.qu.edu/poll-release?releaseid=3814,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,42.0,
75443,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,7/27/21,8/2/21,,"",,143921,1145,rv,,rv,,8/4/21 14:11,"",https://poll.qu.edu/images/polling/us/us08042021_regvoter_usag18.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,44.0,
76308,1418,WPA Intelligence,26,Club for Growth,WPA Intelligence,383,WPA Intelligence (WPAi),B/C,Online,,7/20/21,7/28/21,,"",,145381,1000,rv,,rv,,9/15/21 14:18,"",https://clubforgrowth.ftlbcdn.net/wp-content/uploads/2021/09/CfGPAC_National_Political_PollingMemo_210915.pdf,538,false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,42.0,
75406,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/24/21,7/27/21,,"",,144513,1178,rv,,rv,,8/26/21 08:27,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,36.0,
75377,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,7/22/21,7/24/21,,"",,143778,1200,rv,,rv,,7/27/21 10:19,"",https://scottrasmussen.com/generic-ballot-democrats-41-republicans-38-2/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,38.0,
75370,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,7/19/21,7/23/21,,"",,143764,1143,rv,,rv,,7/26/21 17:18,"",http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/July-2021-Omnibus-EXTERNAL-TOPLINES.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.0,41.0,
75264,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/17/21,7/20/21,,"",,144512,1187,rv,,rv,,8/26/21 08:27,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,35.0,
75150,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/10/21,7/13/21,,"",,144511,1159,rv,,rv,,8/26/21 08:27,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,37.0,
75257,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,Live Phone,,7/8/21,7/8/21,,"",,143478,1000,lv,,lv,,7/20/21 07:49,"",https://www.boltonsuperpac.com/presser_07192021.php,538,false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.7,42.1,
75036,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,7/3/21,7/6/21,,"",,144510,1176,rv,,rv,,8/26/21 08:27,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,37.0,
75012,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,6/26/21,6/29/21,,"",,144509,1198,rv,,rv,,8/26/21 08:27,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,36.0,
75015,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,6/22/21,6/24/21,,"",,142990,1200,rv,,rv,,6/30/21 21:12,"",https://scottrasmussen.com/generic-ballot-democrats-41-republicans-38/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,38.0,
75774,568,YouGov,"","",YouGov,391,YouGov,B+,Online,,6/19/21,6/22/21,,"",,144508,1157,rv,,rv,,8/26/21 08:27,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,37.0,
74995,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,6/18/21,6/22/21,,"",,142925,1001,rv,,rv,,6/24/21 10:37,"",https://echeloninsights.com/in-the-news/june-omnibus-political/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,42.0,
75856,927,GQR / Democracy Corps,471,Democracy Corps,Greenberg Research,126,GQR Research (GQRR),B,Online,,6/14/21,6/21/21,,"",,144681,2000,rv,,rv,,9/2/21 20:03,"",https://democracycorps.com/wp-admin/admin-ajax.php?juwpfisadmin=false&action=wpfd&task=file.download&wpfd_category_id=267&wpfd_file_id=297950&token=&preview=1,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,44.0,
74998,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,6/16/21,6/20/21,,"",,142940,1000,lv,,lv,,6/24/21 18:52,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/06/National-Monthly-Omnibus-6-21-21-Release.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,47.0,
75062,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,6/11/21,6/17/21,,"",,143119,4420,a,,a,,7/8/21 19:18,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-07/Reuters%20Ipsos%20Large%20Issue%20Poll%20%203%20-%2011%20June%20thru%2017%20June%202021%20Topline%20write-up.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,37.0,30.0,
75773,568,YouGov,"","",YouGov,391,YouGov,B+,Online,,6/12/21,6/15/21,,"",,144507,1196,rv,,rv,,8/26/21 08:27,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,34.0,
75475,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online,,6/7/21,6/10/21,,"",,143967,1000,rv,,rv,,8/6/21 20:56,"",https://www.winningtheissues.org/wp-content/uploads/2021/08/Winning-the-Issues-June-2021-National-Survey.pdf,538,false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,42.0,
75772,568,YouGov,"","",YouGov,391,YouGov,B+,Online,,6/5/21,6/8/21,,"",,144506,1189,rv,,rv,,8/26/21 08:26,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,37.0,
75784,933,Anzalone Liszt Grove,543,Third Way,ALG Research,14,ALG Research,B/C,Online/Text,,6/2/21,6/8/21,,"",,144538,1000,lv,,lv,,8/30/21 09:24,"",https://thirdway.imgix.net/pdfs/override/Economic-Trust-Gap-Survey-Toplines-June-2021.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,46.0,
75814,1690,"Cor Services, Inc.",1692,Foundation for Government Accountability,Cor Services,688,"Cor Services, Inc.",,IVR,,6/2/21,6/5/21,,"",,154160,519,lv,,lv,,3/26/22 14:28,"",https://excellenceinpolling.com/public_poll/national-2021-quarter-2-tracking-poll/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,37.0,
74878,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/29/21,6/1/21,,"",,144505,1187,rv,,rv,,8/26/21 08:26,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,35.0,
74851,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/22/21,5/25/21,,"",,144504,1135,rv,,rv,,8/26/21 08:26,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,37.0,
75038,1680,ALG Research/Hart Research Associates,148,Americans for Tax Fairness Action Fund,ALG Research/Hart Research Associates,679,ALG Research/Hart Research Associates,,Online,,5/20/21,5/25/21,,"",,143047,805,rv,,rv,,7/7/21 12:57,"",https://americansfortaxfairness.org/wp-content/uploads/Toplines-ALG-HART-ATF-Tax-Poll-May-2021-for-release.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,37.0,
74854,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,5/18/21,5/24/21,,"",,142607,1316,a,,a,,5/26/21 14:10,"",https://poll.qu.edu/poll-release?releaseid=3810,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,49.0,40.0,
74854,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,5/18/21,5/24/21,,"",,142608,1174,rv,,rv,,5/26/21 14:10,"",https://poll.qu.edu/poll-release?releaseid=3810,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,50.0,41.0,
74817,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/15/21,5/18/21,,"",,144503,1141,rv,,rv,,8/26/21 08:26,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,38.0,
74819,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,5/12/21,5/18/21,,"",,142435,1000,lv,,lv,,5/19/21 16:42,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/05/National-Monthly-Omnibus-MAY-Release-1.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,47.0,
74836,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,5/14/21,5/17/21,,"",,142498,1132,rv,,rv,,5/21/21 12:19,"",https://echeloninsights.com/in-the-news/may-omnibus-political/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,50.0,40.0,
74788,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,5/8/21,5/11/21,,"",,144502,1138,rv,,rv,,8/26/21 08:26,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,39.0,
74805,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online,,5/8/21,5/9/21,,"",,142342,1500,rv,,rv,,5/14/21 10:40,"",https://redfieldandwiltonstrategies.com/bidens-approval-rating-remains-high-whereas-pluralities-disapprove-of-all-congressional-leaders/?utm_source=rss&utm_medium=rss&utm_campaign=bidens-approval-rating-remains-high-whereas-pluralities-disapprove-of-all-congressional-leaders,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,36.0,
74805,1562,Redfield & Wilton Strategies,"","",Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,B/C,Online,,5/8/21,5/9/21,,"",,142343,1189,lv,,lv,,5/14/21 10:40,"",https://redfieldandwiltonstrategies.com/bidens-approval-rating-remains-high-whereas-pluralities-disapprove-of-all-congressional-leaders/?utm_source=rss&utm_medium=rss&utm_campaign=bidens-approval-rating-remains-high-whereas-pluralities-disapprove-of-all-congressional-leaders,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,37.0,
74847,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,Online,,5/5/21,5/9/21,,"",,142547,1030,a,,a,,5/25/21 09:06,"",https://projects.fivethirtyeight.com/polls/20210525_US_Cygnal.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.9,41.4,
74803,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,5/6/21,5/8/21,,"",,142337,1000,rv,,rv,,5/13/21 11:01,"",https://scottrasmussen.com/generic-congressional-ballot-democrats-41-republican-40/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,40.0,
75771,568,YouGov,"","",YouGov,391,YouGov,B+,Online,,4/24/21,4/27/21,,"",,144501,1138,rv,,rv,,8/26/21 08:26,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,38.0,
74708,568,YouGov,"278,1233",UMass Amherst | WCVB-TV,YouGov,391,YouGov,B+,Online,,4/21/21,4/23/21,,"",,140862,1000,a,,a,,4/29/21 09:19,"",https://polsci.umass.edu/toplines-and-crosstabs-april-2021-election-reform,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,38.0,
74731,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,4/16/21,4/23/21,,"",,140848,1043,rv,,rv,,4/28/21 12:53,"",https://echeloninsights.com/in-the-news/april-omnibus-political/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,42.0,
74683,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,4/17/21,4/20/21,,"",,144500,1168,rv,,rv,,8/26/21 08:26,this question not sponsored by the Economist,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,37.0,
74703,1292,Hart Research Associates/Public Opinion Strategies,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,Live Phone,,4/17/21,4/20/21,,"",,140773,790,rv,,rv,,4/26/21 22:09,"",https://www.documentcloud.org/documents/20690434-210098-nbc-news-april-poll-4-25-21-release,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,42.0,
74730,1365,Change Research,"","",Change Research,48,Change Research,B-,Online/Text,,4/15/21,4/20/21,,"",,140873,1025,rv,,rv,,4/30/21 10:27,"",https://twitter.com/ChangePolls/status/1388132970536505344,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.0,43.0,
74673,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,4/15/21,4/17/21,,"",,140667,1200,rv,,rv,,4/19/21 17:21,"",https://scottrasmussen.com/generic-congressional-ballot-democrats-43-republicans-39/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,39.0,
74812,241,Ipsos,"","",Ipsos,154,Ipsos,B-,Online,,4/12/21,4/16/21,,"",,142388,4423,a,,a,,5/19/21 08:47,"",https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/Reuters%20Ipsos%20Large%20Issue%20Poll%20%232%20Topline%20%20Write-up%20-%20Biden%20100%20Days%20-%2012%20April%20thru%2016%20April%202021.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,31.0,
74665,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,4/8/21,4/13/21,,"",,140646,1000,lv,,lv,,4/16/21 09:39,"",https://www.ammoland.com/2021/04/new-mclaughlin-poll-strong-2a-support-not-so-much-for-exec-orders/#axzz6sCmt62BU,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,46.4,
75474,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online,,4/7/21,4/11/21,,"",,143966,1000,rv,,rv,,8/6/21 20:56,"",https://www.winningtheissues.org/wp-content/uploads/2021/08/Winning-the-Issues-April-2021-National-Survey.pdf,538,false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,41.0,
74681,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,Live Phone,,4/3/21,4/7/21,,"",,140689,1000,lv,,lv,,4/20/21 22:33,"",https://boltonsuperpac.com/pdfs/crostabs_04202021.pdf,538,false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.8,42.7,
74557,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,3/15/21,3/21/21,,"",,140352,1008,rv,,rv,,3/24/21 13:14,"",https://echeloninsights.com/in-the-news/march-omnibus-political/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,42.0,
74438,1575,Léger,1436,The Canadian Press,Léger,572,Léger,B/C,Online,,2/26/21,2/28/21,,"",,139992,1002,a,,a,,3/2/21 10:49,"",https://leger360.com/wp-content/uploads/2021/03/Legers-North-American-Tracker-March-1st-2021-min.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,31.0,
74444,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,2/24/21,2/28/21,,"",,140041,1000,lv,,lv,,3/3/21 15:30,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/03/National-Monthly-For-Release-3-03-21.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,46.0,
74745,1427,NRSC,27,NRSC,NRSC,695,NRSC,,,,2/22/21,2/25/21,,"",,140879,1200,lv,,lv,,4/30/21 10:33,"",https://static.politico.com/46/bc/107f15c4455fb427632f492b4deb/nrsc-national-survey.pdf,538,true,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,38.0,
74469,927,GQR / Democracy Corps,471,Democracy Corps,Greenberg Research,126,GQR Research (GQRR),B,Live Phone,,2/18/21,2/23/21,,"",,140127,1000,rv,,rv,,3/10/21 13:43,weighted to rv demographics,https://democracycorps.com/national-surveys/new-democracy-corps-national-phone-poll-fixed-to-accommodate-trumps-right-wing-populism/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.0,42.0,
74469,927,GQR / Democracy Corps,471,Democracy Corps,Greenberg Research,126,GQR Research (GQRR),B,Live Phone,,2/18/21,2/23/21,,"",,140128,1000,rv,,rv,,3/10/21 13:44,weighted to 2018 electorate,https://democracycorps.com/national-surveys/new-democracy-corps-national-phone-poll-fixed-to-accommodate-trumps-right-wing-populism/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,48.0,42.0,
74469,927,GQR / Democracy Corps,471,Democracy Corps,Greenberg Research,126,GQR Research (GQRR),B,Live Phone,,2/18/21,2/23/21,,"",,140129,1000,rv,,rv,,3/10/21 13:44,weighted to 2020 electorate,https://democracycorps.com/national-surveys/new-democracy-corps-national-phone-poll-fixed-to-accommodate-trumps-right-wing-populism/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,43.0,
74400,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,2/12/21,2/18/21,,"",,140351,1005,rv,,rv,,3/24/21 13:14,"",https://echeloninsights.com/in-the-news/march-omnibus-political/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,44.0,
73755,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,,,12/9/20,12/13/20,,"",,139356,1000,lv,,lv,,1/20/21 13:37,"",https://mclaughlinonline.com/pols/wp-content/uploads/2020/12/National-Monthly-December-For-Release-1.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,48.0,
73339,294,McLaughlin,49,Newsmax,McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,11/21/20,11/23/20,,"",,139355,1000,lv,,lv,,1/20/21 13:37,"",https://mclaughlinonline.com/pols/wp-content/uploads/2020/11/Newsmax-National-PPT-11-24-20-.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,47.0,
